sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Por outro lado , estará , em potencial , garantida a produção agrícola .	garantida	9	estará	4.0	produção	11	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'produção'}	NOUN	estará	4	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'estar', 'Gender': 'Fem'}	AUX	-7	[{'id': 8, 'form': 'potencial', 'lemma': 'potencial', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 10, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 10, 'form': 'garantida', 'lemma': 'garantir,garantido', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}]	{'sent_id': '11949', 'text': 'Por outro lado , estará , em potencial , garantida a produção agrícola .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	estarão	SG -> PL	Por outro lado ,	Por outro lado , estarão , em potencial , garantida a produção agrícola .	[{'id': 8, 'form': 'potencial', 'lemma': 'potencial', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 10, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 10, 'form': 'garantida', 'lemma': 'garantir,garantido', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0647816065055311	SV-#	por	SG	PL	VS	aux	+
Um de os disparos atingiu o vidro de a viatura e por pouco não acertou os investigadores, que para conter os suspeitos trocaram tiros, vindo um de os disparos a atingir de raspão o braço de Marcos.	atingir	32	vindo	26.0	um	27	{'lemma': ''}	PRON	vindo	26	{'lemma': 'vir'}	AUX	-1	[]	{'sent_id': 'train-s3354', 'text': 'Um dos disparos atingiu o vidro da viatura e por pouco não acertou os investigadores, que para conter os suspeitos trocaram tiros, vindo um dos disparos a atingir de raspão o braço de Marcos.', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-train.conllu'}	vindos	SG -> PL	Um de os disparos atingiu o vidro de a viatura e por pouco não acertou os investigadores, que para conter os suspeitos trocaram tiros,	Um de os disparos atingiu o vidro de a viatura e por pouco não acertou os investigadores, que para conter os suspeitos trocaram tiros, vindos um de os disparos a atingir de raspão o braço de Marcos.	[]	[]	0	0	0	False	False	False	0.2089729242113909	SV-#	por	SG	PL	VS	aux	+
Em termos canónicos , será dado conhecimento de_ o processo a_ o Cardeal Patriarca pois é a ele que compete a homologação de_ os resultados eleitorais , sem a qual não será possível a posse de_ o novo provedor .	dado	5	será	4.0	conhecimento	6	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'conhecimento'}	NOUN	será	4	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Masc'}	AUX	-2	[]	{'sent_id': '36775', 'text': 'Em termos canónicos , será dado conhecimento do processo ao Cardeal Patriarca pois é a ele que compete a homologação dos resultados eleitorais , sem a qual não será possível a posse do novo provedor .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}	serão	SG -> PL	Em termos canónicos ,	Em termos canónicos , serão dado conhecimento de_ o processo a_ o Cardeal Patriarca pois é a ele que compete a homologação de_ os resultados eleitorais , sem a qual não será possível a posse de_ o novo provedor .	[]	[]	0	0	0	False	False	False	0.0040975083178704	SV-#	por	SG	PL	VS	aux	+
"Em a opinião de o candidato de o PSOL, casado duas vezes, pai de quatro filhos e atualmente separado, ""essa questão de achar que tem de ser a mulher de o prefeito a assumir o Fundo Social ou ter de indicar uma mulher para o cargo é um pensamento machista""."	ser	30	tem	28.0	mulher	32	{'lemma': 'mulher'}	NOUN	tem	28	{'lemma': 'ter'}	AUX	-4	[]	"{'sent_id': 'dev-s840', 'text': 'Na opinião do candidato do PSOL, casado duas vezes, pai de quatro filhos e atualmente separado, ""essa questão de achar que tem de ser a mulher do prefeito a assumir o Fundo Social ou ter de indicar uma mulher para o cargo é um pensamento machista"".', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-dev.conllu'}"	têm	SG -> PL	"Em a opinião de o candidato de o PSOL, casado duas vezes, pai de quatro filhos e atualmente separado, ""essa questão de achar que"	"Em a opinião de o candidato de o PSOL, casado duas vezes, pai de quatro filhos e atualmente separado, ""essa questão de achar que têm de ser a mulher de o prefeito a assumir o Fundo Social ou ter de indicar uma mulher para o cargo é um pensamento machista""."	[]	[]	0	0	0	False	False	False	0.0122925249536112	SV-#	por	SG	PL	VS	aux	+
O grupo que faz vídeos de humor para o Youtube virou assunto entre as mais diversas rodas de conversa de o país todo e já até levou prêmio pra casa: foi o escolhido por a Associação Paulista de os Críticos de Artes em a categoria de Melhor Programa de Humor.	escolhido	33	foi	31.0	o	32	{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Dem', 'lemma': 'o'}	PRON	foi	31	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Masc'}	AUX	-1	[]	{'sent_id': 'train-s5105', 'text': 'O grupo que faz vídeos de humor para o Youtube virou assunto entre as mais diversas rodas de conversa do país todo e já até levou prêmio pra casa: foi o escolhido pela Associação Paulista dos Críticos de Artes na categoria de Melhor Programa de Humor.', 'generator': 'UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe', 'udpipe_model': 'portuguese-bosque-ud-2.12-230717', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-train.conllu'}	foram	SG -> PL	O grupo que faz vídeos de humor para o Youtube virou assunto entre as mais diversas rodas de conversa de o país todo e já até levou prêmio pra casa:	O grupo que faz vídeos de humor para o Youtube virou assunto entre as mais diversas rodas de conversa de o país todo e já até levou prêmio pra casa: foram o escolhido por a Associação Paulista de os Críticos de Artes em a categoria de Melhor Programa de Humor.	[]	[]	0	0	0	False	False	False	0.0046438427602531	SV-#	por	SG	PL	VS	aux	+
Apesar de ter ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos em o topo de a proveta.	ocorrido	3	ter	2.0	comportamento	5	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'comportamento'}	NOUN	ter	2	{'VerbForm': 'Inf', 'lemma': 'ter', 'Number': 'Sing', 'Gender': 'Masc'}	AUX	-3	[]	{'text': 'Apesar de ter ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos no topo da proveta.', 'sent_id': '241-20140227-MONOGRAFIA_0-236', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	terem	SG -> PL	Apesar de	Apesar de terem ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos em o topo de a proveta.	[]	[]	0	0	0	False	False	False	0.0004837336208597	SV-#	por	SG	PL	VS	aux	+
A direcção de_ o Sporting negou ontem que esteja a ser preparado o regresso de Jorge Cadete a Alvalade , em_ o que seria um final inesperado após a novela que envolveu a sua saída .	preparado	11	esteja	8.0	regresso	13	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'regresso'}	NOUN	esteja	8	{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'estar', 'Gender': 'Masc'}	AUX	-5	[{'id': 12, 'form': 'preparado', 'lemma': 'preparar,preparado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 6, 'deprel': 'ccomp', 'deps': None, 'misc': None}]	{'sent_id': '37414', 'text': 'A direcção do Sporting negou ontem que esteja a ser preparado o regresso de Jorge Cadete a Alvalade , no que seria um final inesperado após a novela que envolveu a sua saída .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-test.conllu'}	estejam	SG -> PL	A direcção de_ o Sporting negou ontem que	A direcção de_ o Sporting negou ontem que estejam a ser preparado o regresso de Jorge Cadete a Alvalade , em_ o que seria um final inesperado após a novela que envolveu a sua saída .	[{'id': 12, 'form': 'preparado', 'lemma': 'preparar,preparado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 6, 'deprel': 'ccomp', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0287918251135694	SV-#	por	SG	PL	VS	aux	+
Quando arrancamos , já está tudo inventado .	inventado	6	está	4.0	tudo	5	{'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Ind', 'lemma': 'tudo'}	PRON	está	4	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'estar', 'Gender': 'Masc'}	AUX	-1	[]	{'sent_id': '13688', 'text': 'Quando arrancamos , já está tudo inventado .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	estão	SG -> PL	Quando arrancamos , já	Quando arrancamos , já estão tudo inventado .	[]	[]	0	0	0	False	False	False	0.0015365656192014	SV-#	por	SG	PL	VS	aux	+
O material foi apreendido e levado a o conhecimento de a autoridade policial em a 2 ª Delegacia de Polícia Civil, bairro Boa Vista, onde deverá tramitar procedimento para investigar como o entorpecente foi parar em a garrafa, quem o teria colocado e qual o destino final de a droga.	tramitar	28	deverá	27.0	procedimento	29	{'lemma': 'procedimento'}	NOUN	deverá	27	{'lemma': 'dever'}	AUX	-2	[]	{'sent_id': 'train-s509', 'text': 'O material foi apreendido e levado ao conhecimento da autoridade policial na 2 ª Delegacia de Polícia Civil, bairro Boa Vista, onde deverá tramitar procedimento para investigar como o entorpecente foi parar na garrafa, quem o teria colocado e qual o destino final da droga.', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-train.conllu'}	deverão	SG -> PL	O material foi apreendido e levado a o conhecimento de a autoridade policial em a 2 ª Delegacia de Polícia Civil, bairro Boa Vista, onde	O material foi apreendido e levado a o conhecimento de a autoridade policial em a 2 ª Delegacia de Polícia Civil, bairro Boa Vista, onde deverão tramitar procedimento para investigar como o entorpecente foi parar em a garrafa, quem o teria colocado e qual o destino final de a droga.	[]	[]	0	0	0	False	False	False	0.0368775748608337	SV-#	por	SG	PL	VS	aux	+
Possui também razoável concentração de ferro ( Fe2O3 , 4,5% p/p ) , o que sugere que tenha ocorrido a substituição isomórfica de o alumínio octaédrico por esse íons. .	ocorrido	18	tenha	17.0	substituição	20	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'substituição'}	NOUN	tenha	17	{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ter', 'Gender': 'Fem'}	AUX	-3	[]	{'text': 'Possui também razoável concentração de ferro ( Fe2O3 , 4,5% p/p ) , o que sugere que tenha ocorrido a substituição isomórfica do alumínio octaédrico por esse íons. .', 'sent_id': '24-20150122-MONOGRAFIA_0-498', 'original_text': 'Possui também razoável concentração de ferro (Fe2O3, 4,5%p/p), o que sugere que tenha ocorrido a substituição isomórfica do alumínio octaédrico por esse íons.', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	tenham	SG -> PL	Possui também razoável concentração de ferro ( Fe2O3 , 4,5% p/p ) , o que sugere que	Possui também razoável concentração de ferro ( Fe2O3 , 4,5% p/p ) , o que sugere que tenham ocorrido a substituição isomórfica de o alumínio octaédrico por esse íons. .	[]	[]	0	0	0	False	False	False	0.0019349344834388	SV-#	por	SG	PL	VS	aux	+
Segundo Joana Cruz, a o buscar um plano coletivo, o consumidor deve buscar saber os percentuais de reajustes em os últimos anos e de quanto deverá ser o próximo aumento, para não ser pego de surpresa com valores bem acima de a inflação.	ser	28	deverá	27.0	aumento	31	{'lemma': 'aumento'}	NOUN	deverá	27	{'lemma': 'dever'}	AUX	-4	[{'id': 30, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DET', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 32, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': 'train-s4000', 'text': 'Segundo Joana Cruz, ao buscar um plano coletivo, o consumidor deve buscar saber os percentuais de reajustes nos últimos anos e de quanto deverá ser o próximo aumento, para não ser pego de surpresa com valores bem acima da inflação.', 'treebank': 'UD_Portuguese-GSD/pt_gsd-ud-train.conllu'}	deverão	SG -> PL	Segundo Joana Cruz, a o buscar um plano coletivo, o consumidor deve buscar saber os percentuais de reajustes em os últimos anos e de quanto	Segundo Joana Cruz, a o buscar um plano coletivo, o consumidor deve buscar saber os percentuais de reajustes em os últimos anos e de quanto deverão ser o próximo aumento, para não ser pego de surpresa com valores bem acima de a inflação.	[{'id': 30, 'form': 'o', 'lemma': 'o', 'upos': 'DET', 'xpos': 'DET', 'feats': {'Definite': 'Def', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 32, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	1	1	0	True	True	False	0.0038106827356194	SV-#	por	SG	PL	VS	aux	+
Tamanho parece ser o interesse de Macron que, para dar crédito a as negociações com Berlim, seu governo abriu mão de parte de suas próprias reformas fiscais, adiando cortes em os impostos.	parece	1	ser	2.0	interesse	4	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'interesse'}	NOUN	ser	2	{'VerbForm': 'Inf', 'lemma': 'ser', 'Number': 'Sing', 'Gender': 'Masc'}	AUX	-2	[]	{'sent_id': 'FOLHA_DOC003039_SENT015', 'text': 'Tamanho parece ser o interesse de Macron que, para dar crédito às negociações com Berlim, seu governo abriu mão de parte de suas próprias reformas fiscais, adiando cortes nos impostos.', 'treebank': 'UD_Portuguese-Porttinari/pt_porttinari-ud-train.conllu'}	sermos	SG -> PL	Tamanho parece	Tamanho parece sermos o interesse de Macron que, para dar crédito a as negociações com Berlim, seu governo abriu mão de parte de suas próprias reformas fiscais, adiando cortes em os impostos.	[]	[]	0	0	0	False	False	False	0.0046096968576042	SV-#	por	SG	PL	VS	aux	+
Homens e pás cavavam ontem freneticamente, que já tinha passado um dia, e camiões descarregavam cimento em quantidades que a aldeia, de casas de argila e telhados de chapa, nunca tinha visto.	passado	10	tinha	9.0	dia	12	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'dia'}	NOUN	tinha	9	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin', 'lemma': 'ter', 'Gender': 'Masc'}	AUX	-3	[]	{'text': 'Homens e pás cavavam ontem freneticamente, que já tinha passado um dia, e camiões descarregavam cimento em quantidades que a aldeia, de casas de argila e telhados de chapa, nunca tinha visto.', 'sent_id': 'CP142-4', 'source': 'CETEMPúblico n=142 sec=nd sem=98a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	tinham	SG -> PL	Homens e pás cavavam ontem freneticamente, que já	Homens e pás cavavam ontem freneticamente, que já tinham passado um dia, e camiões descarregavam cimento em quantidades que a aldeia, de casas de argila e telhados de chapa, nunca tinha visto.	[]	[]	0	0	0	False	False	False	0.0005804803450316	SV-#	por	SG	PL	VS	aux	+
Em caso de intervenção policial , que obviamente é aguardada , seria de imediato pedida a ajuda de_ o Estado federal .	pedida	14	seria	11.0	ajuda	16	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'ajuda'}	NOUN	seria	11	{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Fem'}	AUX	-5	[{'id': 14, 'form': 'imediato', 'lemma': 'imediato', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 15, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 15, 'form': 'pedida', 'lemma': 'pedir,pedido', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}]	{'sent_id': '16985', 'text': 'Em caso de intervenção policial , que obviamente é aguardada , seria de imediato pedida a ajuda do Estado federal .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	seriam	SG -> PL	Em caso de intervenção policial , que obviamente é aguardada ,	Em caso de intervenção policial , que obviamente é aguardada , seriam de imediato pedida a ajuda de_ o Estado federal .	[{'id': 14, 'form': 'imediato', 'lemma': 'imediato', 'upos': 'NOUN', 'xpos': 'CN', 'feats': {'Gender': 'Masc', 'Number': 'Sing'}, 'head': 15, 'deprel': 'obl', 'deps': None, 'misc': None}, {'id': 15, 'form': 'pedida', 'lemma': 'pedir,pedido', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0071979562783923	SV-#	por	SG	PL	VS	aux	+
Apesar de ter ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos em o topo de a proveta.	ocorrido	3	ter	2.0	comportamento	5	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'comportamento'}	NOUN	ter	2	{'VerbForm': 'Inf', 'lemma': 'ter', 'Number': 'Sing', 'Gender': 'Masc'}	AUX	-3	[]	{'text': 'Apesar de ter ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos no topo da proveta.', 'sent_id': '241-20140227-MONOGRAFIA_0-236', 'treebank': 'UD_Portuguese-PetroGold/pt_petrogold-ud-train.conllu'}	termos	SG -> PL	Apesar de	Apesar de termos ocorrido tal comportamento, não houve efetivamente separação entre as fases óleo e aquosa, e sim apenas a concentração de tais resíduos em o topo de a proveta.	[]	[]	0	0	0	False	False	False	0.0004837336208597	SV-#	por	SG	PL	VS	aux	+
em segundo lugar, e trata se de uma conclusão menos taxativa, é de admitir que tenha diminuído a posição relativa de a Região Norte em o contexto de o espaço sócio-económico português».	diminuído	18	tenha	17.0	posição	20	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'posição'}	NOUN	tenha	17	{'Mood': 'Sub', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ter', 'Gender': 'Fem'}	AUX	-3	[]	{'text': 'em segundo lugar, e trata-se de uma conclusão menos taxativa, é de admitir que tenha diminuído a posição relativa da Região Norte no contexto do espaço sócio-económico português».', 'sent_id': 'CP276-5', 'source': 'CETEMPúblico n=276 sec=soc sem=92b', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	tenham	SG -> PL	em segundo lugar, e trata se de uma conclusão menos taxativa, é de admitir que	em segundo lugar, e trata se de uma conclusão menos taxativa, é de admitir que tenham diminuído a posição relativa de a Região Norte em o contexto de o espaço sócio-económico português».	[]	[]	0	0	0	False	False	False	0.0058048034503164	SV-#	por	SG	PL	VS	aux	+
Até a_ o momento , não foi obtida resposta .	obtida	7	foi	6.0	resposta	8	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'resposta'}	NOUN	foi	6	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Fem'}	AUX	-2	[]	{'sent_id': '23653', 'text': 'Até ao momento , não foi obtida resposta .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	foram	SG -> PL	Até a_ o momento , não	Até a_ o momento , não foram obtida resposta .	[]	[]	0	0	0	False	False	False	0.0016390033271481	SV-#	por	SG	PL	VS	aux	+
Com este novo acerto , quando não houver coincidência de semanas será convocada uma terceira reunião para a última quarta-feira de cada mês .	convocada	12	será	11.0	reunião	15	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'reunião'}	NOUN	será	11	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Fem'}	AUX	-4	[{'id': 13, 'form': 'convocada', 'lemma': 'convocar,convocado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}, {'id': 14, 'form': 'uma', 'lemma': 'uma', 'upos': 'DET', 'xpos': 'UM', 'feats': {'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 16, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '6156', 'text': 'Com este novo acerto , quando não houver coincidência de semanas será convocada uma terceira reunião para a última quarta-feira de cada mês .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	serão	SG -> PL	Com este novo acerto , quando não houver coincidência de semanas	Com este novo acerto , quando não houver coincidência de semanas serão convocada uma terceira reunião para a última quarta-feira de cada mês .	[{'id': 13, 'form': 'convocada', 'lemma': 'convocar,convocado', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Fem', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}, {'id': 14, 'form': 'uma', 'lemma': 'uma', 'upos': 'DET', 'xpos': 'UM', 'feats': {'Definite': 'Ind', 'Gender': 'Fem', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 16, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0004234091928466	SV-#	por	SG	PL	VS	aux	+
Prevista está também a diminuição de_ o número de taxas liberatórias específicas sobre os rendimentos de_ o capital .	Prevista	0	está	1.0	diminuição	4	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'diminuição'}	NOUN	está	1	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'estar', 'Gender': 'Fem'}	AUX	-3	[]	{'sent_id': '15610', 'text': 'Prevista está também a diminuição do número de taxas liberatórias específicas sobre os rendimentos do capital .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	estão	SG -> PL	Prevista	Prevista estão também a diminuição de_ o número de taxas liberatórias específicas sobre os rendimentos de_ o capital .	[]	[]	0	0	0	False	False	False	0.0003414590264892	SV-#	por	SG	PL	VS	aux	+
A Nike também teve bons resultados, pondo fim a especulações de que teria passado o auge de as famosas fabricantes de tênis de os EUA.	passado	14	teria	13.0	auge	16	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'auge'}	NOUN	teria	13	{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'lemma': 'ter', 'Gender': 'Masc'}	AUX	-3	[]	{'text': 'A Nike também teve bons resultados, pondo fim a especulações de que teria passado o auge das famosas fabricantes de tênis dos EUA.', 'sent_id': 'CF386-4', 'source': 'CETENFolha n=386 cad=Dinheiro sec=eco sem=94a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-train.conllu'}	teriam	SG -> PL	A Nike também teve bons resultados, pondo fim a especulações de que	A Nike também teve bons resultados, pondo fim a especulações de que teriam passado o auge de as famosas fabricantes de tênis de os EUA.	[]	[]	0	0	0	False	False	False	0.0116096069006328	SV-#	por	SG	PL	VS	aux	+
em_ esta primeira fase de_ o projecto , será também construído um pequeno anfiteatro .	construído	10	será	8.0	anfiteatro	13	{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'anfiteatro'}	NOUN	será	8	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Fut', 'VerbForm': 'Fin', 'lemma': 'ser', 'Gender': 'Masc'}	AUX	-5	[{'id': 11, 'form': 'construído', 'lemma': 'construir,construído', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}, {'id': 12, 'form': 'um', 'lemma': 'um', 'upos': 'DET', 'xpos': 'UM', 'feats': {'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 14, 'deprel': 'det', 'deps': None, 'misc': None}]	{'sent_id': '2894', 'text': 'nesta primeira fase do projecto , será também construído um pequeno anfiteatro .', 'treebank': 'UD_Portuguese-CINTIL/pt_cintil-ud-train.conllu'}	serão	SG -> PL	em_ esta primeira fase de_ o projecto ,	em_ esta primeira fase de_ o projecto , serão também construído um pequeno anfiteatro .	[{'id': 11, 'form': 'construído', 'lemma': 'construir,construído', 'upos': 'VERB', 'xpos': 'PPA', 'feats': {'Gender': 'Masc', 'Number': 'Sing', 'VerbForm': 'Part'}, 'head': 0, 'deprel': 'root', 'deps': None, 'misc': None}, {'id': 12, 'form': 'um', 'lemma': 'um', 'upos': 'DET', 'xpos': 'UM', 'feats': {'Definite': 'Ind', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Art'}, 'head': 14, 'deprel': 'det', 'deps': None, 'misc': None}]	[]	2	2	0	True	True	False	0.0015995458396427	SV-#	por	SG	PL	VS	aux	+
Segundo Conceição, tem existido certa indiferença de a polícia local em relação a o caso.	existido	4	tem	3.0	indiferença	6	{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'indiferença'}	NOUN	tem	3	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'ter', 'Gender': 'Fem'}	AUX	-3	[]	{'text': 'Segundo Conceição, tem existido certa indiferença da polícia local em relação ao caso.', 'sent_id': 'CF885-5', 'source': 'CETENFolha n=885 cad=Cotidiano sec=soc sem=94a', 'treebank': 'UD_Portuguese-Bosque/pt_bosque-ud-dev.conllu'}	têm	SG -> PL	Segundo Conceição,	Segundo Conceição, têm existido certa indiferença de a polícia local em relação a o caso.	[]	[]	0	0	0	False	False	False	0.0038698689668776	SV-#	por	SG	PL	VS	aux	+
