	sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
10	But here is a mushroom that's past its prime.	is	2			mushroom	4	{'Number': 'Sing', 'lemma': 'mushroom'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_partut-ud-892', 'text': ""But here is a mushroom that's past its prime."", 'treebank': 'UD_English-ParTUT/en_partut-ud-dev.conllu'}"	am	3 -> 1	But here	But here am a mushroom that's past its prime.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-6.472893714904785, -4.721758842468262, -1.9249639511108398, -2.0543909072875977, -12.089675903320312, -1.762533187866211, -4.273512840270996, -0.024468421936035156, -9.759385108947754, -0.7013072967529297, -0.20989990234375, -1.0847091674804688]	[-6.472893714904785, -4.721758842468262, -9.060686111450195, -6.292651653289795, -10.640762329101562, -4.2668867111206055, -3.5042057037353516, -0.06110382080078125, -8.691287994384766, -1.5449113845825195, -0.2657642364501953, -1.1808853149414062]	45.079498291015625	56.70379638671875	11.624298095703125
11	Yes, lovely creature, is n't she?	is	5			she	7	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-dev-doc6-3938', 'text': ""Yes, lovely creature, isn't she?"", 'treebank': 'UD_English-LinES/en_lines-ud-dev.conllu'}"	'm	3 -> 1	Yes, lovely creature,	Yes, lovely creature, 'm n't she?	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-7.381734848022461, -0.43903255462646484, -10.462449073791504, -7.838423728942871, -0.7058982849121094, -6.241194725036621, -9.698095321655273, -1.5693187713623047, -0.008652687072753906, -3.7027530670166016, -0.5601921081542969]	[-7.381734848022461, -0.43903255462646484, -10.462449073791504, -7.838423728942871, -0.7058982849121094, -8.013957977294922, -6.083983421325684, -8.828280448913574, -1.1701927185058594, -1.859999656677246, -5.889345645904541, -1.4484786987304688]	48.60774612426758	60.12178039550781	11.514034271240234
12	how much is a flight from washington to montreal	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2932.train', 'text': 'how much is a flight from washington to montreal', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	am	3 -> 1	how much	how much am a flight from washington to montreal	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-8.144918441772461, -3.0636234283447266, -1.8662052154541016, -1.0917320251464844, -7.1498284339904785, -0.9177465438842773, -5.362534046173096, -1.5352649688720703, -5.7772932052612305, -0.27890872955322266]	[-8.144918441772461, -3.0636234283447266, -6.929229736328125, -8.584294319152832, -8.288211822509766, -4.925098419189453, -5.763767242431641, -1.7214851379394531, -5.8076982498168945, -0.24827957153320312]	35.18805694580078	53.47660446166992	18.28854751586914
13	For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.	is	5			concern	7	{'Number': 'Sing', 'lemma': 'concern'}	NOUN	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'sent_id': 'en_lines-ud-test-doc5-4832', 'text': 'For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	am	3 -> 1	For one thing, there	For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-5.444064617156982, -5.62410306930542, -1.8880376815795898, -0.129150390625, -3.2657480239868164, -1.3562679290771484, -7.281310558319092, -3.2204017639160156, -4.791459083557129, -2.959874153137207, -4.40211296081543, -1.1147098541259766, -7.419241428375244, -2.4970703125, -1.0861644744873047, -5.32651424407959, -0.4327659606933594, -0.3163633346557617, -0.010326385498046875, -6.310680866241455, -9.574291229248047, -1.8796148300170898]	[-5.444064617156982, -5.62410306930542, -1.8880376815795898, -0.129150390625, -3.2657480239868164, -11.89614200592041, -10.530317306518555, -4.334246635437012, -4.73823356628418, -3.015911102294922, -3.9152278900146484, -1.4271526336669922, -7.896987438201904, -2.8765058517456055, -1.1789493560791016, -4.85054874420166, -0.42796897888183594, -0.41985607147216797, -0.017827987670898438, -6.525068759918213, -9.235862731933594, -1.8944826126098633]	76.33027648925781	91.53239440917969	15.202117919921875
14	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.	is	21			country	23	{'Number': 'Sing', 'lemma': 'country'}	NOUN	is	21	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'sent_id': 'en_lines-ud-train-doc4-1237', 'text': 'Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}	am	3 -> 1	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-8.911541938781738, -6.682267665863037, -1.2384681701660156, -6.518266201019287, -1.876800537109375, -11.838666915893555, -0.8329715728759766, -0.1011514663696289, -0.009859085083007812, -0.06386184692382812, -3.25628662109375, -1.7973976135253906, -1.8509435653686523, -1.9922513961791992, -5.874368667602539, -1.0558509826660156, -5.77041482925415, -3.5908985137939453, -0.6050634384155273, -5.366424560546875, -2.67690372467041, -9.585846900939941, -6.603164196014404, -2.848069190979004, -3.5342226028442383, -4.590941429138184, -1.1111822128295898, -6.380451679229736, -3.3344993591308594, -0.9319677352905273, -2.4763097763061523, -0.2967061996459961]	[-8.911541938781738, -6.682267665863037, -1.2384681701660156, -6.518266201019287, -1.876800537109375, -11.838666915893555, -0.8329715728759766, -0.1011514663696289, -0.009859085083007812, -0.06386184692382812, -3.25628662109375, -1.7973976135253906, -1.8509435653686523, -1.9922513961791992, -5.874368667602539, -1.0558509826660156, -5.77041482925415, -3.5908985137939453, -0.6050634384155273, -5.366424560546875, -2.67690372467041, -9.585846900939941, -6.603164196014404, -2.848069190979004, -3.5342226028442383, -8.579938888549805, -7.861291885375977, -6.330860137939453, -3.740239143371582, -0.9524440765380859, -2.4325246810913086, -0.3665962219238281]	113.60401916503906	124.74585723876953	11.141838073730469
15	how much is a flight from washington to boston	is	2			flight	4	{'Number': 'Sing', 'lemma': 'flight'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	AUX	-2	[]	{'sent_id': '2930.train', 'text': 'how much is a flight from washington to boston', 'treebank': 'UD_English-Atis/en_atis-ud-train.conllu'}	am	3 -> 1	how much	how much am a flight from washington to boston	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-8.144918441772461, -3.0636234283447266, -1.8662052154541016, -1.0917320251464844, -7.1498284339904785, -0.9177465438842773, -5.362534046173096, -1.5352649688720703, -4.40184211730957]	[-8.144918441772461, -3.0636234283447266, -6.929229736328125, -8.584294319152832, -8.288211822509766, -4.925098419189453, -5.763767242431641, -1.7214851379394531, -4.36180305480957]	33.533695220947266	51.782432556152344	18.248737335205078
16	Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.	is	9			she	11	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	9	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc6-2197', 'text': ""Tindi Kente is a wonderful dancer, wonderful, isn't she... just like a snake brought out by music, and sometimes he'll try with her."", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	Tindi Kente is a wonderful dancer, wonderful,	Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.27327823638916, -10.849055290222168, -6.274430274963379, -7.808964729309082, -3.0558347702026367, -0.6938056945800781, -5.890649318695068, -7.058361053466797, -1.559091567993164, -6.908538818359375, -5.96337890625, -7.2265119552612305, -9.934350967407227, -1.94659423828125, -0.010494232177734375, -1.9350662231445312, -5.173203468322754, -6.439558029174805, -3.1267919540405273, -2.9538679122924805, -5.833320140838623, -9.935670852661133, -2.5979013442993164, -3.571146011352539, -6.3745856285095215, -1.8921737670898438, -2.8171424865722656, -6.588195323944092, -4.7356791496276855, -3.202413558959961, -2.805182456970215, -4.960161209106445, -6.100522994995117, -3.1133203506469727, -2.5326013565063477]	[-6.27327823638916, -10.849055290222168, -6.274430274963379, -7.808964729309082, -3.0558347702026367, -0.6938056945800781, -5.890649318695068, -7.058361053466797, -1.559091567993164, -6.908538818359375, -5.96337890625, -9.591344833374023, -5.5358710289001465, -8.63374137878418, -2.1473798751831055, -3.591176986694336, -2.9836597442626953, -5.977059364318848, -6.411276340484619, -3.1794490814208984, -2.4718503952026367, -6.0738301277160645, -10.018583297729492, -2.5414905548095703, -3.538844108581543, -6.62429141998291, -1.7351512908935547, -2.7685623168945312, -6.431110858917236, -4.608931541442871, -4.454187393188477, -2.7179102897644043, -4.96605110168457, -6.504171848297119, -2.8665666580200195, -2.776881217956543]	168.141845703125	181.48477172851562	13.342926025390625
17	For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.	is	5			concern	7	{'Number': 'Sing', 'lemma': 'concern'}	NOUN	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'sent_id': 'en_lines-ud-test-doc5-4832', 'text': 'For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.', 'treebank': 'UD_English-LinES/en_lines-ud-test.conllu'}	'm	3 -> 1	For one thing, there	For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-5.444064617156982, -5.62410306930542, -1.8880376815795898, -0.129150390625, -3.2657480239868164, -1.3562679290771484, -7.281310558319092, -3.2204017639160156, -4.791459083557129, -2.959874153137207, -4.40211296081543, -1.1147098541259766, -7.419241428375244, -2.4970703125, -1.0861644744873047, -5.32651424407959, -0.4327659606933594, -0.3163633346557617, -0.010326385498046875, -6.310680866241455, -9.574291229248047, -1.8796148300170898]	[-5.444064617156982, -5.62410306930542, -1.8880376815795898, -0.129150390625, -3.2657480239868164, -10.965703010559082, -6.338473320007324, -10.36264705657959, -5.6487321853637695, -4.526575088500977, -2.775506019592285, -3.3769750595092773, -2.1101322174072266, -8.06934928894043, -2.535367965698242, -1.582773208618164, -5.156164646148682, -0.5948619842529297, -0.6707534790039062, -0.036917686462402344, -6.562198162078857, -8.584150314331055, -1.7528266906738281]	76.33027648925781	98.00121307373047	21.670936584472656
18	In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.	is	3			girl	5	{'Number': 'Sing', 'lemma': 'girl'}	NOUN	is	3	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'newdoc id': 'n01079', 'sent_id': 'n01079015', 'text': 'In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	'm	3 -> 1	In the corner	In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-4.589855194091797, -1.6649456024169922, -8.138431549072266, -3.5594520568847656, -0.9781503677368164, -6.978457450866699, -2.999445915222168, -0.5376405715942383, -6.161430835723877, -0.4834299087524414, -0.0028228759765625, -2.039846420288086, -4.937675476074219, -2.599029541015625, -2.1481266021728516, -4.832623481750488, -5.70944881439209, -3.384206771850586, -3.043341636657715, -2.871739387512207, -1.000152587890625, -0.029424667358398438, -8.316387176513672, -10.210489273071289, -1.0227108001708984]	[-4.589855194091797, -1.6649456024169922, -8.138431549072266, -10.193324089050293, -6.856020927429199, -1.9657278060913086, -4.18720817565918, -4.069946765899658, -1.1748790740966797, -7.0066423416137695, -0.718724250793457, -0.0031795501708984375, -2.2901992797851562, -4.752383232116699, -3.948608875274658, -3.388363838195801, -4.323454856872559, -7.408234119415283, -3.533811569213867, -2.9431352615356445, -3.304018020629883, -3.8224411010742188, -0.05708503723144531, -8.000692367553711, -11.42890453338623, -1.6724004745483398]	88.2392578125	111.44261169433594	23.203353881835938
19	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.	is	21			country	23	{'Number': 'Sing', 'lemma': 'country'}	NOUN	is	21	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'sent_id': 'en_lines-ud-train-doc4-1237', 'text': 'Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.', 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}	'm	3 -> 1	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so	Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-8.911541938781738, -6.682267665863037, -1.2384681701660156, -6.518266201019287, -1.876800537109375, -11.838666915893555, -0.8329715728759766, -0.1011514663696289, -0.009859085083007812, -0.06386184692382812, -3.25628662109375, -1.7973976135253906, -1.8509435653686523, -1.9922513961791992, -5.874368667602539, -1.0558509826660156, -5.77041482925415, -3.5908985137939453, -0.6050634384155273, -5.366424560546875, -2.67690372467041, -9.585846900939941, -6.603164196014404, -2.848069190979004, -3.5342226028442383, -4.590941429138184, -1.1111822128295898, -6.380451679229736, -3.3344993591308594, -0.9319677352905273, -2.4763097763061523, -0.2967061996459961]	[-8.911541938781738, -6.682267665863037, -1.2384681701660156, -6.518266201019287, -1.876800537109375, -11.838666915893555, -0.8329715728759766, -0.1011514663696289, -0.009859085083007812, -0.06386184692382812, -3.25628662109375, -1.7973976135253906, -1.8509435653686523, -1.9922513961791992, -5.874368667602539, -1.0558509826660156, -5.77041482925415, -3.5908985137939453, -0.6050634384155273, -5.366424560546875, -2.67690372467041, -9.585846900939941, -6.603164196014404, -2.848069190979004, -3.5342226028442383, -10.1158447265625, -6.0185136795043945, -4.978116989135742, -7.846765041351318, -4.321704864501953, -1.679600715637207, -2.1946353912353516, -0.6337089538574219]	113.60401916503906	132.27084350585938	18.666824340820312
20	This is whale meat that I photographed in a grocery store in Tokyo - or is it?	is	15			it	16	{'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'it'}	PRON	is	15	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-1	[]	{'sent_id': 'en_partut-ud-855', 'text': 'This is whale meat that I photographed in a grocery store in Tokyo - or is it?', 'treebank': 'UD_English-ParTUT/en_partut-ud-train.conllu'}	'm	3 -> 1	This is whale meat that I photographed in a grocery store in Tokyo - or	This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?	[]	[]	0	0	0	False	False	False	0.0357142857142857	SV-P	eng	3	1	VS	verb	+	[-4.5151848793029785, -1.6151304244995117, -15.294419288635254, -4.00593900680542, -3.125796318054199, -2.5083274841308594, -7.084355354309082, -1.6075019836425781, -3.253927230834961, -5.109840393066406, -0.04845237731933594, -0.8390970230102539, -5.265836715698242, -6.35113525390625, -5.629560947418213, -3.1036062240600586, -0.13158798217773438, -1.1426887512207031]	[-4.5151848793029785, -1.6151304244995117, -15.294419288635254, -4.00593900680542, -3.125796318054199, -2.5083274841308594, -7.084355354309082, -1.6075019836425781, -3.253927230834961, -5.109840393066406, -0.04845237731933594, -0.8390970230102539, -5.265836715698242, -6.35113525390625, -5.629560947418213, -5.96649169921875, -4.35983419418335, -14.018707275390625, -2.992459297180176]	70.63238525390625	93.59199523925781	22.959609985351562
21	But here is a mushroom that's past its prime.	is	2			mushroom	4	{'Number': 'Sing', 'lemma': 'mushroom'}	NOUN	is	2	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_partut-ud-892', 'text': ""But here is a mushroom that's past its prime."", 'treebank': 'UD_English-ParTUT/en_partut-ud-dev.conllu'}"	'm	3 -> 1	But here	But here 'm a mushroom that's past its prime.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-6.472893714904785, -4.721758842468262, -1.9249639511108398, -2.0543909072875977, -12.089675903320312, -1.762533187866211, -4.273512840270996, -0.024468421936035156, -9.759385108947754, -0.7013072967529297, -0.20989990234375, -1.0847091674804688]	[-6.472893714904785, -4.721758842468262, -9.123977661132812, -7.254873752593994, -2.816817283630371, -10.975848197937012, -2.7089920043945312, -2.9355039596557617, -0.07605934143066406, -8.741471290588379, -1.2596769332885742, -0.5205135345458984, -1.034184455871582]	45.079498291015625	58.64257049560547	13.563072204589844
22	In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.	is	3			girl	5	{'Number': 'Sing', 'lemma': 'girl'}	NOUN	is	3	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	{'newdoc id': 'n01079', 'sent_id': 'n01079015', 'text': 'In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.', 'treebank': 'UD_English-PUD/en_pud-ud-test.conllu'}	am	3 -> 1	In the corner	In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.	[]	[]	0	0	0	False	False	False	0.0214285714285714	SV-P	eng	3	1	VS	verb	+	[-4.589855194091797, -1.6649456024169922, -8.138431549072266, -3.5594520568847656, -0.9781503677368164, -6.978457450866699, -2.999445915222168, -0.5376405715942383, -6.161430835723877, -0.4834299087524414, -0.0028228759765625, -2.039846420288086, -4.937675476074219, -2.599029541015625, -2.1481266021728516, -4.832623481750488, -5.70944881439209, -3.384206771850586, -3.043341636657715, -2.871739387512207, -1.000152587890625, -0.029424667358398438, -8.316387176513672, -10.210489273071289, -1.0227108001708984]	[-4.589855194091797, -1.6649456024169922, -8.138431549072266, -13.4730224609375, -3.4015350341796875, -4.516056537628174, -3.8534398078918457, -1.2551050186157227, -6.536805152893066, -0.5904312133789062, -0.00360870361328125, -2.139127731323242, -4.701772689819336, -3.6385116577148438, -3.5345544815063477, -4.831887245178223, -6.235350608825684, -3.7333498001098633, -3.0178279876708984, -3.0704498291015625, -1.2089147567749023, -0.033329010009765625, -7.914634704589844, -11.564083099365234, -1.3334951400756836]	88.2392578125	104.98052978515625	16.74127197265625
23	You say I cook chicken, is n't it?	is	6			it	8	{'lemma': 'it'}	PRON	is	6	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc6-2099', 'text': ""You say I cook chicken, isn't it?"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	You say I cook chicken,	You say I cook chicken, 'm n't it?	[]	[]	0	0	0	False	False	False	0.0071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.3070292472839355, -6.253370761871338, -3.4612693786621094, -9.075414657592773, -6.405466079711914, -2.2074413299560547, -6.082284927368164, -9.381322860717773, -2.3300247192382812, -0.023084640502929688, -1.8660078048706055, -2.3709707260131836]	[-5.3070292472839355, -6.253370761871338, -3.4612693786621094, -9.075414657592773, -6.405466079711914, -2.2074413299560547, -8.153143882751465, -5.877552509307861, -8.508273124694824, -1.3461132049560547, -4.176544666290283, -3.3939523696899414, -1.3602933883666992]	54.76368713378906	65.52586364746094	10.762176513671875
24	Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.	is	9			she	11	{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'she'}	PRON	is	9	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be', 'Gender': 'Fem'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc6-2197', 'text': ""Tindi Kente is a wonderful dancer, wonderful, isn't she... just like a snake brought out by music, and sometimes he'll try with her."", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	Tindi Kente is a wonderful dancer, wonderful,	Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.	[]	[]	0	0	0	False	False	False	0.0107142857142857	SV-P	eng	3	1	VS	verb	+	[-6.273281097412109, -10.84906005859375, -6.274434566497803, -7.808971405029297, -3.055835247039795, -0.6938056945800781, -5.890651226043701, -7.058347702026367, -1.559091567993164, -6.90854024887085, -5.963377475738525, -7.226516246795654, -9.934347152709961, -1.9465923309326172, -0.010494232177734375, -1.9350767135620117, -5.173201560974121, -6.439558029174805, -3.1267919540405273, -2.9538698196411133, -5.833323001861572, -9.935669898986816, -2.5978918075561523, -3.5711498260498047, -6.374586582183838, -1.892171859741211, -2.817148208618164, -6.588194370269775, -4.735683441162109, -3.2024106979370117, -2.8051819801330566, -4.9601640701293945, -6.100528240203857, -3.113321304321289, -2.532599449157715]	[-6.273281097412109, -10.84906005859375, -6.274434566497803, -7.808971405029297, -3.055835247039795, -0.6938056945800781, -5.890651226043701, -7.058347702026367, -1.559091567993164, -6.90854024887085, -5.963377475738525, -9.945619583129883, -10.724883079528809, -3.102949619293213, -0.17650604248046875, -2.492428779602051, -5.227805137634277, -6.3038763999938965, -3.260432243347168, -2.9974565505981445, -6.107599258422852, -9.97864818572998, -2.482480049133301, -3.59372615814209, -6.572856426239014, -1.8953523635864258, -3.0105533599853516, -6.534276485443115, -4.837401390075684, -4.110383987426758, -2.8194565773010254, -5.048940658569336, -6.413069248199463, -3.1132326126098633, -2.8157663345336914]	168.14187622070312	175.90109252929688	7.75921630859375
25	The answer is obvious, is n't it?	is	5			it	7	{'lemma': 'it'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc2-700', 'text': ""The answer is obvious, isn't it?"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	'm	3 -> 1	The answer is obvious,	The answer is obvious, 'm n't it?	[]	[]	0	0	0	False	False	False	0.0071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.217226505279541, -7.264683723449707, -0.7353620529174805, -4.989891052246094, -1.6614151000976562, -5.608801364898682, -8.709957122802734, -3.044504165649414, -0.03849029541015625, -0.3604898452758789, -0.24053955078125]	[-3.217226505279541, -7.264683723449707, -0.7353620529174805, -4.989891052246094, -1.6614151000976562, -7.5794572830200195, -7.709184646606445, -10.706378936767578, -1.658909797668457, -1.2015066146850586, -3.7099742889404297, -1.244154930114746]	35.871360778808594	51.67814636230469	15.806785583496094
26	You say I cook chicken, is n't it?	is	6			it	8	{'lemma': 'it'}	PRON	is	6	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc6-2099', 'text': ""You say I cook chicken, isn't it?"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	You say I cook chicken,	You say I cook chicken, am n't it?	[]	[]	0	0	0	False	False	False	0.0071428571428571	SV-P	eng	3	1	VS	verb	+	[-5.3070292472839355, -6.253370761871338, -3.4612693786621094, -9.075414657592773, -6.405466079711914, -2.2074403762817383, -6.082284927368164, -9.381322860717773, -2.3300247192382812, -0.023084640502929688, -1.8660078048706055, -2.3709707260131836]	[-5.3070292472839355, -6.253370761871338, -3.4612693786621094, -9.075414657592773, -6.405466079711914, -2.2074403762817383, -7.053601264953613, -12.353239059448242, -2.2045726776123047, -0.04883289337158203, -3.9819421768188477, -1.5381040573120117]	54.76368713378906	59.89028549194336	5.126598358154297
27	The answer is obvious, is n't it?	is	5			it	7	{'lemma': 'it'}	PRON	is	5	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'be'}	VERB	-2	[]	"{'sent_id': 'en_lines-ud-train-doc2-700', 'text': ""The answer is obvious, isn't it?"", 'treebank': 'UD_English-LinES/en_lines-ud-train.conllu'}"	am	3 -> 1	The answer is obvious,	The answer is obvious, am n't it?	[]	[]	0	0	0	False	False	False	0.0071428571428571	SV-P	eng	3	1	VS	verb	+	[-3.217226505279541, -7.264683723449707, -0.7353620529174805, -4.989891052246094, -1.6614151000976562, -5.608801364898682, -8.709957122802734, -3.044504165649414, -0.03849029541015625, -0.3604898452758789, -0.2405405044555664]	[-3.217226505279541, -7.264683723449707, -0.7353620529174805, -4.989891052246094, -1.6614151000976562, -9.17933177947998, -12.435708999633789, -1.8870372772216797, -0.007927894592285156, -0.4767494201660156, -0.34519481658935547]	35.871360778808594	42.200531005859375	6.329170227050781
